match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,TotCmp,TotAtt,TotCmp%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,Ast,xA,KeyPasses,Opp1/3,PPA,CrsPA,Prog
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Fabian Schär,22.0,CB,29-178,57,31,34,91.2,813,294,5,5,100.0,17,18,94.4,9,10,90.0,0,0.0,0,4,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Steven Zuber,14.0,WB,29-303,33,6,11,54.5,86,23,4,5,80.0,2,3,66.7,0,3,0.0,0,0.0,0,0,0,0,1
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Nico Elvedi,4.0,CB,24-259,90,53,58,91.4,996,327,19,20,95.0,27,27,100.0,7,11,63.6,0,0.0,0,3,0,0,2
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Yann Sommer,1.0,GK,32-181,90,27,30,90.0,853,570,6,6,100.0,9,9,100.0,12,15,80.0,0,0.0,0,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,16 Players,,,,990,483,563,85.8,9143,2797,209,223,93.7,209,228,91.7,61,94,64.9,0,0.3,5,27,3,0,25
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Piotr Zieliński,20.0,"FW,DM",27-025,84,40,52,76.9,601,179,25,28,89.3,13,16,81.3,2,7,28.6,0,0.2,4,2,4,1,3
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Karol Świderski,11.0,DM,24-142,6,1,2,50.0,11,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Robert Lewandowski,9.0,FW,32-297,90,20,25,80.0,327,24,10,13,76.9,8,9,88.9,2,2,100.0,0,0.0,1,1,0,0,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Karol Linetty,8.0,CM,26-132,73,26,31,83.9,425,99,13,16,81.3,11,12,91.7,2,2,100.0,0,0.0,2,3,0,0,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Przemysław Frankowski,19.0,CM,26-063,17,10,12,83.3,127,37,9,10,90.0,1,1,100.0,0,0,,0,0.1,1,0,1,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Mateusz Klich,14.0,CM,31-001,84,43,59,72.9,625,176,29,36,80.6,9,12,75.0,4,6,66.7,0,0.2,1,4,1,1,2
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Jakub Moder,16.0,CM,22-068,6,4,5,80.0,104,44,0,0,,3,3,100.0,1,2,50.0,0,0.2,1,1,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Grzegorz Krychowiak,10.0,"DM,FW",31-136,61,32,41,78.0,618,203,12,14,85.7,18,24,75.0,2,3,66.7,0,0.0,0,6,1,0,2
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Maciej Rybus,13.0,WB,31-299,73,36,45,80.0,662,162,16,16,100.0,14,17,82.4,6,12,50.0,1,0.2,2,2,2,1,3
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Tymoteusz Puchacz,26.0,WB,22-142,17,8,14,57.1,112,62,6,8,75.0,2,3,66.7,0,1,0.0,0,0.0,0,1,0,0,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Kamil Jóźwiak,21.0,WB,23-053,90,49,60,81.7,737,224,30,32,93.8,14,22,63.6,4,5,80.0,0,0.1,2,3,2,1,5
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Jan Bednarek,5.0,CB,25-063,90,76,78,97.4,1799,334,12,12,100.0,47,47,100.0,16,17,94.1,0,0.0,0,7,0,0,7
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Kamil Glik,15.0,CB,33-131,90,59,65,90.8,1246,367,10,13,76.9,44,45,97.8,5,7,71.4,0,0.0,0,3,0,0,7
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Bartosz Bereszyński,18.0,CB,28-337,90,73,85,85.9,1409,508,26,31,83.9,38,43,88.4,8,9,88.9,0,0.0,0,9,3,1,8
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Wojciech Szczęsny,1.0,GK,31-057,90,14,16,87.5,353,247,4,4,100.0,7,7,100.0,3,5,60.0,0,0.0,0,1,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,15 Players,,,,961,491,590,83.2,9156,2666,203,234,86.8,229,262,87.4,55,78,70.5,1,1.1,14,43,14,6,40
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ondrej Duda,8.0,FW,26-191,89,32,37,86.5,676,82,13,16,81.3,12,12,100.0,7,9,77.8,0,0.0,2,3,0,0,2
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ján Greguš,6.0,FW,30-136,1,1,1,100.0,5,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Róbert Mak,20.0,LW,30-098,86,21,27,77.8,385,82,16,19,84.2,1,1,100.0,4,6,66.7,0,0.0,0,3,0,0,2
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Tomáš Suslov,10.0,LW,19-007,4,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Lukáš Haraslín,18.0,RW,25-019,86,11,13,84.6,222,17,6,8,75.0,3,3,100.0,2,2,100.0,0,0.0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Michal Ďuriš,21.0,RW,33-013,4,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Marek Hamšík,17.0,AM,33-322,90,39,46,84.8,702,222,26,28,92.9,5,9,55.6,7,8,87.5,1,0.1,2,2,0,0,5
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Jakub Hromada,25.0,DM,25-020,78,23,27,85.2,349,45,16,16,100.0,6,7,85.7,1,3,33.3,0,0.0,0,1,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Patrik Hrošovský,13.0,DM,29-053,12,3,3,100.0,39,7,3,3,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Juraj Kucka,19.0,DM,34-108,90,28,36,77.8,470,133,19,21,90.5,6,11,54.5,3,4,75.0,0,0.0,1,3,1,0,2
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Tomáš Hubočan,15.0,LB,35-270,90,39,50,78.0,695,339,16,19,84.2,19,22,86.4,3,6,50.0,0,0.1,2,3,0,0,4
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Milan Škriniar,14.0,CB,26-123,90,44,49,89.8,917,231,9,9,100.0,31,31,100.0,4,8,50.0,0,0.0,0,1,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ľubomír Šatka,5.0,CB,25-194,90,50,51,98.0,979,346,19,19,100.0,25,25,100.0,6,7,85.7,0,0.0,0,3,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Peter Pekarík,2.0,RB,34-227,78,41,46,89.1,759,210,18,21,85.7,21,22,95.5,2,3,66.7,0,0.1,2,0,2,1,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Martin Koscelník,24.0,RB,26-104,12,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Martin Dúbravka,1.0,GK,32-150,90,26,44,59.1,777,396,4,4,100.0,15,16,93.8,7,23,30.4,0,0.0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,16 Players,,,,990,359,432,83.1,6987,2110,166,184,90.2,144,160,90.0,46,79,58.2,1,0.3,9,19,3,1,16
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Kieffer Moore,13.0,FW,28-308,90,10,17,58.8,145,17,7,8,87.5,1,4,25.0,1,3,33.3,0,0.0,0,1,0,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Daniel James,20.0,LM,23-214,74,12,18,66.7,255,103,4,6,66.7,3,5,60.0,4,6,66.7,0,0.2,2,0,1,1,2
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,David Brooks,19.0,RM,23-339,16,3,5,60.0,51,21,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Aaron Ramsey,10.0,CM,30-168,89,31,37,83.8,663,124,14,16,87.5,10,11,90.9,7,10,70.0,0,0.1,1,3,3,1,5
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Ethan Ampadu,15.0,CM,20-271,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Morrell,16.0,CM,24-160,90,29,30,96.7,560,190,12,12,100.0,12,13,92.3,5,5,100.0,1,0.1,3,3,2,0,5
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Gareth Bale,11.0,"RM,LM",31-331,90,16,28,57.1,422,77,5,6,83.3,5,7,71.4,6,13,46.2,0,0.0,0,1,0,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Allen,7.0,DM,31-090,90,30,35,85.7,591,142,10,12,83.3,15,15,100.0,5,8,62.5,0,0.0,0,1,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Ben Davies,4.0,LB,28-049,90,30,42,71.4,567,204,11,14,78.6,15,18,83.3,4,9,44.4,0,0.0,0,3,1,1,2
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Rodon,6.0,CB,23-233,90,27,30,90.0,618,125,6,6,100.0,15,17,88.2,6,7,85.7,0,0.0,0,1,0,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Chris Mepham,22.0,CB,23-219,90,21,27,77.8,447,212,5,7,71.4,12,12,100.0,4,8,50.0,0,0.0,0,3,0,0,4
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Connor Roberts,14.0,RB,25-262,90,26,33,78.8,521,244,13,13,100.0,10,13,76.9,3,5,60.0,0,0.0,0,1,0,0,3
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Danny Ward,12.0,GK,27-355,90,22,27,81.5,805,668,4,4,100.0,6,6,100.0,12,17,70.6,0,0.0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,13 Players,,,,990,257,329,78.1,5645,2127,92,105,87.6,106,123,86.2,57,92,62.0,1,0.4,6,17,7,3,24
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Breel Embolo,7.0,FW,24-118,90,19,21,90.5,323,101,10,11,90.9,7,7,100.0,2,2,100.0,0,0.3,2,0,3,0,3
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Haris Seferović,9.0,FW,29-110,83,14,25,56.0,230,41,3,9,33.3,9,12,75.0,0,0,,0,0.3,2,0,1,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Mario Gavranović,19.0,FW,31-200,7,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Xherdan Shaqiri,23.0,AM,29-245,65,17,26,65.4,369,125,4,4,100.0,9,13,69.2,4,9,44.4,1,0.3,4,3,0,0,2
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Denis Zakaria,6.0,AM,24-204,25,7,10,70.0,122,16,3,3,100.0,4,6,66.7,0,1,0.0,0,0.0,0,1,0,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Granit Xhaka,10.0,DM,28-258,90,61,69,88.4,1239,324,16,18,88.9,35,39,89.7,9,11,81.8,0,0.0,0,5,1,0,9
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Remo Freuler,8.0,DM,29-058,90,56,62,90.3,992,249,26,27,96.3,25,26,96.2,5,8,62.5,0,0.1,2,4,1,0,5
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Ricardo Rodríguez,13.0,WB,28-291,90,37,50,74.0,854,195,11,11,100.0,17,26,65.4,9,13,69.2,0,0.3,4,4,2,1,3
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Kevin Mbabu,2.0,WB,26-054,90,35,46,76.1,682,209,14,16,87.5,15,22,68.2,5,6,83.3,0,0.1,2,5,2,0,3
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Manuel Akanji,5.0,CB,25-328,90,71,77,92.2,1506,492,14,15,93.3,48,49,98.0,8,12,66.7,0,0.0,0,6,0,0,7
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Fabian Schär,22.0,CB,29-174,90,71,78,91.0,1560,308,19,19,100.0,39,41,95.1,13,18,72.2,0,0.0,0,5,1,0,5
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Nico Elvedi,4.0,CB,24-255,90,66,69,95.7,1250,323,20,21,95.2,40,41,97.6,6,6,100.0,0,0.0,0,2,0,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Yann Sommer,1.0,GK,32-177,90,23,29,79.3,461,218,7,7,100.0,13,13,100.0,3,9,33.3,0,0.0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,13 Players,,,,990,477,563,84.7,9588,2601,147,162,90.7,261,295,88.5,64,95,67.4,1,1.4,16,35,11,1,40
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Alexander Isak,11.0,FW,21-281,96,16,23,69.6,250,36,8,12,66.7,5,5,100.0,2,3,66.7,1,0.1,2,0,0,0,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Marcus Berg,9.0,"DM,FW",34-316,24,0,2,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Dejan Kulusevski,21.0,FW,21-065,96,24,31,77.4,294,57,16,19,84.2,7,9,77.8,0,0,,0,0.2,2,0,0,0,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Robin Quaison,22.0,FW,27-263,24,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Emil Forsberg,10.0,LM,29-249,120,59,72,81.9,1047,253,24,28,85.7,22,27,81.5,10,12,83.3,0,0.1,2,6,3,0,8
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Seb Larsson,7.0,RM,36-023,96,32,40,80.0,582,117,16,17,94.1,10,11,90.9,5,8,62.5,0,0.0,0,4,3,0,5
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Viktor Claesson,17.0,RM,29-178,24,3,4,75.0,55,11,1,1,100.0,2,3,66.7,0,0,,0,0.0,0,1,0,0,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Albin Ekdal,8.0,DM,31-336,120,64,70,91.4,1239,323,27,27,100.0,25,28,89.3,10,11,90.9,0,0.4,2,8,2,0,5
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Kristoffer Olsson,20.0,DM,25-364,100,70,75,93.3,1296,299,31,32,96.9,30,30,100.0,9,12,75.0,0,0.0,0,7,1,0,10
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Filip Helander,14.0,"CB,DM",28-068,20,3,3,100.0,27,13,3,3,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Ludwig Augustinsson,6.0,LB,27-069,82,25,39,64.1,336,76,14,16,87.5,10,17,58.8,0,4,0.0,0,0.0,0,4,0,0,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Pierre Bengtsson,5.0,LB,33-078,38,7,13,53.8,168,98,3,4,75.0,1,3,33.3,2,5,40.0,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Marcus Danielsson,24.0,"CB,CM",32-082,98,74,78,94.9,1462,450,28,29,96.6,34,36,94.4,10,11,90.9,0,0.0,0,8,0,0,11
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Victor Lindelöf,3.0,CB,26-347,120,100,113,88.5,2225,713,25,28,89.3,52,55,94.5,21,26,80.8,0,0.1,1,6,1,0,3
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Mikael Lustig,2.0,RB,34-198,82,54,68,79.4,1125,239,17,19,89.5,26,31,83.9,10,16,62.5,0,0.0,0,6,0,0,4
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Emil Krafth,16.0,RB,26-331,38,13,20,65.0,266,29,4,4,100.0,7,10,70.0,2,5,40.0,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,Robin Olsen,1.0,GK,31-172,120,26,34,76.5,623,314,6,6,100.0,9,10,90.0,10,17,58.8,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,h,17 Players,,,,1298,570,686,83.1,10995,3028,223,247,90.3,240,276,87.0,91,130,70.0,1,1.0,9,50,10,0,50
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Roman Yaremchuk,9.0,FW,25-214,90,19,23,82.6,202,47,17,17,100.0,2,3,66.7,0,0,,0,0.1,1,1,1,0,2
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Artem Besyedin,19.0,FW,25-090,10,2,2,100.0,19,0,2,2,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Viktor Tsyhankov,15.0,FW,23-226,20,15,16,93.8,301,21,6,7,85.7,6,6,100.0,3,3,100.0,0,0.0,0,0,1,0,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Andriy Yarmolenko,7.0,FW,31-249,105,26,33,78.8,514,72,14,17,82.4,6,9,66.7,6,6,100.0,1,0.3,3,0,2,1,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Artem Dovbyk,26.0,FW,24-008,15,4,5,80.0,43,11,4,4,100.0,0,0,,0,1,0.0,0,0.1,1,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Mykola Shaparenko,10.0,CM,22-268,60,35,37,94.6,577,102,17,17,100.0,13,14,92.9,2,2,100.0,0,0.0,1,3,0,0,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Ruslan Malinovskyi,8.0,CM,28-056,60,30,34,88.2,630,149,12,12,100.0,11,12,91.7,6,8,75.0,0,0.5,1,5,2,0,5
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Serhiy Sydorchuk,5.0,CM,30-058,116,50,58,86.2,965,147,17,21,81.0,23,24,95.8,8,10,80.0,0,0.0,1,8,0,0,4
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Roman Bezus,18.0,CM,30-276,4,1,1,100.0,18,0,0,0,,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Taras Stepanenko,6.0,DM,31-325,94,41,53,77.4,626,140,22,26,84.6,15,19,78.9,2,4,50.0,0,0.0,1,2,0,0,2
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Yevhen Makarenko,14.0,DM,30-039,26,27,29,93.1,634,169,6,6,100.0,12,13,92.3,8,8,100.0,0,0.0,0,5,0,0,2
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Oleksandr Zinchenko,17.0,WB,24-196,120,85,98,86.7,1417,273,46,48,95.8,29,36,80.6,8,9,88.9,1,0.2,1,0,2,2,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Oleksandr Karavayev,21.0,WB,29-027,120,63,74,85.1,1124,273,26,30,86.7,30,33,90.9,6,9,66.7,0,0.0,1,2,3,0,7
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Mykola Matviyenko,22.0,CB,25-058,120,96,108,88.9,2014,516,36,37,97.3,35,39,89.7,24,30,80.0,0,0.0,0,11,0,0,6
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Serhiy Kryvtsov,4.0,CB,30-106,120,78,80,97.5,1946,219,11,11,100.0,42,42,100.0,25,27,92.6,0,0.0,0,0,0,0,1
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Illia Zabarnyi,13.0,CB,18-301,120,95,105,90.5,2049,549,26,27,96.3,55,57,96.5,14,19,73.7,0,0.0,0,10,0,0,3
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,Heorhiy Bushchan,1.0,GK,27-029,120,23,36,63.9,768,444,2,2,100.0,8,8,100.0,13,26,50.0,0,0.0,0,0,0,0,0
e07bc7d3,"Tuesday June 29, 2021",20:00,Sweden,a,17 Players,,,,1320,690,792,87.1,13847,3132,264,284,93.0,288,316,91.1,125,162,77.2,2,1.3,11,47,11,3,36
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Roman Yaremchuk,9.0,FW,25-202,69,14,16,87.5,209,13,9,10,90.0,1,1,100.0,3,4,75.0,0,0.0,0,0,0,0,0
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Artem Besyedin,19.0,FW,25-078,21,5,7,71.4,82,25,3,4,75.0,2,3,66.7,0,0,,0,0.0,1,0,0,0,1
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Ruslan Malinovskyi,8.0,"LW,AM,CM",28-044,89,30,40,75.0,609,216,11,13,84.6,13,18,72.2,5,8,62.5,0,1.1,4,3,3,0,8
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Eduard Sobol,2.0,AM,26-058,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Andriy Yarmolenko,7.0,RW,31-237,69,19,27,70.4,296,136,8,9,88.9,9,10,90.0,1,2,50.0,1,0.3,1,3,4,0,7
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Viktor Tsyhankov,15.0,RW,23-214,21,6,10,60.0,78,16,4,5,80.0,0,0,,1,1,100.0,0,0.0,0,1,0,0,0
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Oleksandr Zinchenko,17.0,"CM,LW",24-184,90,36,47,76.6,600,110,17,22,77.3,16,17,94.1,2,5,40.0,0,0.6,3,5,2,0,4
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Mykola Shaparenko,10.0,CM,22-256,77,58,62,93.5,961,289,24,26,92.3,32,32,100.0,1,3,33.3,0,0.1,1,5,0,0,6
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Serhiy Sydorchuk,5.0,DM,30-046,13,3,4,75.0,70,28,1,2,50.0,1,1,100.0,1,1,100.0,0,0.0,0,1,0,0,1
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Taras Stepanenko,6.0,DM,31-313,90,38,45,84.4,712,145,15,18,83.3,19,21,90.5,4,5,80.0,0,0.0,0,3,0,0,2
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Vitaliy Mykolenko,16.0,LB,22-019,90,43,49,87.8,822,106,19,23,82.6,17,19,89.5,6,6,100.0,0,0.0,0,0,0,0,1
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Mykola Matviyenko,22.0,CB,25-046,90,62,64,96.9,1338,574,21,21,100.0,29,29,100.0,12,13,92.3,0,0.0,0,5,0,0,6
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Illia Zabarnyi,13.0,CB,18-289,90,39,41,95.1,822,138,6,6,100.0,31,31,100.0,2,4,50.0,0,0.0,0,1,0,0,0
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Oleksandr Karavayev,21.0,RB,29-015,90,41,47,87.2,780,211,18,23,78.3,14,14,100.0,7,8,87.5,1,0.6,2,2,0,0,3
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,Heorhiy Bushchan,1.0,GK,27-017,90,15,26,57.7,411,280,6,6,100.0,6,6,100.0,3,14,21.4,0,0.0,0,0,0,0,0
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,h,15 Players,,,,990,409,485,84.3,7790,2287,162,188,86.2,190,202,94.1,48,74,64.9,2,2.6,12,29,9,0,39
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Elif Elmas,21.0,"FW,AM",21-266,90,33,41,80.5,668,114,12,15,80.0,16,18,88.9,5,6,83.3,0,0.0,0,3,0,0,3
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Goran Pandev,10.0,FW,37-325,90,13,20,65.0,247,23,6,10,60.0,5,5,100.0,1,1,100.0,0,0.2,2,0,1,0,1
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Enis Bardhi,17.0,"CM,DM",25-350,76,36,43,83.7,863,181,11,12,91.7,12,12,100.0,10,13,76.9,0,0.0,2,7,1,1,2
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Daniel Avramovski,24.0,DM,26-117,14,4,4,100.0,100,0,0,0,,3,3,100.0,1,1,100.0,0,0.0,0,0,0,0,0
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Arijan Ademi,5.0,"CM,DM",30-019,84,28,29,96.6,429,136,16,16,100.0,10,11,90.9,2,2,100.0,0,0.0,1,3,0,0,4
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Kire Ristevski,4.0,DM,30-238,6,7,8,87.5,156,50,0,0,,7,7,100.0,0,0,,0,0.0,0,2,0,0,1
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Stefan Spirovski,20.0,DM,30-298,45,11,13,84.6,186,60,5,5,100.0,5,6,83.3,1,1,100.0,0,0.0,0,2,0,0,1
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Darko Churlinov,25.0,"RW,DM",20-341,45,6,9,66.7,87,10,2,3,66.7,4,5,80.0,0,0,,0,0.0,1,1,0,0,0
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Ezgjan Alioski,8.0,"WB,LB",29-125,90,37,46,80.4,767,270,14,14,100.0,15,17,88.2,7,12,58.3,0,0.0,0,5,0,0,7
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Boban Nikolov,16.0,WB,26-324,45,18,24,75.0,285,64,9,11,81.8,9,9,100.0,0,1,0.0,0,0.1,1,0,1,0,2
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Aleksandar Trajkovski,9.0,"LW,WB",28-285,45,13,13,100.0,263,52,3,3,100.0,7,7,100.0,2,2,100.0,0,0.0,1,2,2,1,2
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Visar Musliu,6.0,CB,26-216,90,45,48,93.8,949,187,15,16,93.8,20,21,95.2,9,9,100.0,0,0.0,1,1,0,0,2
e0eed6e8,"Thursday June 17, 2021",16:00,Ukraine,a,Darko Velkovski,14.0,CB,25-361,84,44,49,89.8,996,286,10,11,90.9,23,24,95.8,10,13,76.9,0,0.0,0,1,0,0,1
