match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,Att,PTLive,PTDead,PTFK,PTTB,PTPress,PTSw,PTCrs,PTCK,CKIn,CKOut,CKStr,Ground,Low,High,BPLeft,BPRight,BPHead,BPTI,BPOther,OutcomeCmp,OutcomeOff,OutcomeOut,OutcomeInt,OutcomeBlocks
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Joel Pohjanpalo,20.0,FW,26-272,83,16,16,0,0,0,6,1,0,0,0,0,0,9,3,4,4,8,3,0,0,8,1,1,1,2
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Marcus Forss,26.0,FW,21-359,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Glen Kamara,6.0,CM,25-227,90,43,43,0,0,0,12,1,0,0,0,0,0,36,3,4,9,29,4,0,0,31,0,2,2,2
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Robin Lod,8.0,CM,28-056,90,23,22,1,1,0,8,0,1,0,0,0,0,17,4,2,17,4,2,0,0,17,0,1,1,1
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Tim Sparv,14.0,DM,34-112,75,28,27,1,1,0,4,0,0,0,0,0,0,23,3,2,18,9,1,0,0,24,0,0,1,0
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Rasmus Schüller,11.0,DM,29-359,15,5,5,0,0,0,2,0,0,0,0,0,0,1,2,2,1,2,1,0,0,1,0,0,0,0
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Jere Uronen,18.0,WB,26-334,90,28,24,4,0,0,9,0,1,0,0,0,0,15,4,9,19,4,1,4,0,16,0,1,0,1
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Jukka Raitala,22.0,WB,32-270,89,26,21,5,0,0,5,2,0,0,0,0,0,13,5,8,14,7,0,5,0,17,0,1,1,1
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Leo Väisänen,5.0,WB,23-324,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Daniel O'Shaughnessy,3.0,CB,26-271,90,39,24,15,3,0,4,1,2,0,0,0,0,14,6,19,22,5,2,8,0,26,0,1,2,0
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Paulus Arajuuri,2.0,CB,32-362,90,20,19,1,1,0,3,1,0,0,0,0,0,16,2,2,3,15,0,0,0,19,0,0,0,0
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Joona Toivio,4.0,CB,33-094,90,23,20,3,1,0,1,1,0,0,0,0,0,12,1,10,5,16,1,1,0,17,0,0,1,0
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,Lukáš Hrádecký,1.0,GK,31-200,90,39,29,10,4,0,7,0,0,0,0,0,0,9,1,29,6,22,0,0,3,18,0,0,1,0
c3c2ffa2,"Saturday June 12, 2021",18:00,Denmark,a,15 Players,,,,990,307,265,42,11,0,67,7,5,0,0,0,0,176,37,94,122,129,16,19,4,205,1,7,11,7
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Alexander Isak,11.0,FW,21-270,90,24,24,0,0,1,13,0,0,0,0,0,0,19,2,3,8,12,0,0,0,20,0,0,0,2
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Marcus Berg,9.0,FW,34-305,63,19,19,0,0,0,10,0,0,0,0,0,0,6,7,6,3,12,2,0,0,11,0,0,0,1
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Robin Quaison,22.0,FW,27-252,27,4,4,0,0,0,1,0,0,0,0,0,0,1,1,2,0,2,2,0,0,3,0,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Emil Forsberg,10.0,LM,29-238,89,48,44,4,0,0,14,2,0,4,3,1,0,38,5,5,3,44,0,0,0,40,0,1,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Emil Krafth,16.0,LM,26-320,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Albin Ekdal,8.0,CM,31-325,87,35,33,2,1,0,10,0,0,0,0,0,0,30,4,1,3,29,0,0,0,33,0,0,1,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Gustav Svensson,13.0,CM,34-131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Kristoffer Olsson,20.0,CM,25-353,63,42,42,0,0,0,6,0,1,0,0,0,0,29,7,6,2,37,3,0,0,37,0,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Viktor Claesson,17.0,"RM,CM",29-167,27,6,6,0,0,0,3,1,0,0,0,0,0,2,2,2,0,4,2,0,0,4,0,1,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Seb Larsson,7.0,"RM,CM",36-012,90,44,38,6,1,0,7,2,3,3,1,2,0,24,13,7,2,39,1,2,0,36,0,0,0,3
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Ludwig Augustinsson,6.0,LB,27-058,87,44,35,9,0,0,13,2,5,0,0,0,0,18,15,11,26,7,2,9,0,33,0,0,1,2
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Pierre Bengtsson,5.0,LB,33-067,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,0,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Marcus Danielsson,24.0,CB,32-071,90,49,48,1,1,0,9,1,1,0,0,0,0,38,4,7,17,27,1,0,1,43,1,1,0,1
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Victor Lindelöf,3.0,CB,26-336,90,71,68,3,1,0,4,1,0,0,0,0,0,61,4,6,10,56,2,2,1,65,0,1,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Mikael Lustig,2.0,RB,34-187,90,46,43,3,0,0,3,2,2,0,0,0,0,31,8,7,4,36,2,3,0,41,0,1,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,Robin Olsen,1.0,GK,31-161,90,28,15,13,5,0,4,0,0,0,0,0,0,11,0,17,3,23,0,0,2,15,0,1,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,h,16 Players,,,,990,464,423,41,9,1,97,11,12,7,4,3,0,311,72,81,82,331,17,16,4,383,1,6,2,9
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Ondrej Duda,8.0,FW,26-195,90,41,38,3,0,0,6,4,1,2,2,0,0,29,2,10,6,33,1,0,0,34,0,1,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Róbert Mak,20.0,LW,30-102,76,22,20,2,1,0,2,0,0,1,0,1,0,17,2,3,3,19,0,0,0,19,0,0,0,1
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Vladimír Weiss,7.0,LW,31-200,14,12,12,0,0,0,0,0,1,0,0,0,0,10,1,1,0,12,0,0,0,9,1,0,1,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Martin Koscelník,24.0,"RW,RB",26-108,90,41,39,2,1,0,5,0,4,0,0,0,0,32,5,4,5,35,0,1,0,33,1,2,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Marek Hamšík,17.0,AM,33-326,76,57,53,4,1,0,3,7,3,2,2,0,0,41,5,11,20,37,0,0,0,51,1,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,László Bénes,11.0,AM,23-282,14,14,12,2,0,0,0,0,1,1,0,1,0,9,2,3,11,1,1,1,0,12,0,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Patrik Hrošovský,13.0,CM,29-057,83,50,50,0,0,0,3,3,1,0,0,0,0,39,4,7,6,43,1,0,0,44,0,1,0,2
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Michal Ďuriš,21.0,CM,33-017,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Juraj Kucka,19.0,CM,34-112,90,43,40,3,3,0,4,6,0,0,0,0,0,30,5,8,12,29,0,0,0,34,0,1,1,1
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Tomáš Hubočan,15.0,LB,35-274,83,50,48,2,1,0,1,1,0,0,0,0,0,36,6,8,13,34,2,1,0,45,0,2,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Dávid Hancko,16.0,LB,23-187,7,10,8,2,0,0,2,0,0,0,0,0,0,4,4,2,6,0,1,2,0,8,0,0,1,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Milan Škriniar,14.0,CB,26-127,90,83,81,2,2,0,3,4,0,0,0,0,0,75,3,5,5,73,3,0,0,79,0,2,1,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Ľubomír Šatka,5.0,CB,25-198,90,96,94,2,1,0,2,0,0,0,0,0,0,91,1,4,23,70,0,1,0,94,0,0,0,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Peter Pekarík,2.0,RB,34-231,64,63,54,9,1,0,2,1,1,0,0,0,0,45,12,6,5,49,1,8,0,57,0,0,0,2
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Lukáš Haraslín,18.0,RW,25-023,26,12,12,0,0,0,2,0,0,0,0,0,0,10,1,1,4,7,0,0,0,9,0,0,1,0
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,Martin Dúbravka,1.0,GK,32-154,90,36,26,10,6,0,2,2,0,0,0,0,0,25,0,11,4,31,0,0,1,27,0,0,0,1
c6533f76,"Friday June 18, 2021",14:00,Sweden,a,16 Players,,,,990,631,588,43,17,0,37,28,12,6,4,2,0,494,53,84,123,474,10,14,1,556,3,9,5,7
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Ciro Immobile,17.0,FW,31-116,90,32,31,1,0,0,15,0,1,0,0,0,0,17,10,5,3,23,2,0,2,27,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Lorenzo Insigne,10.0,LW,30-012,68,54,50,4,2,2,7,5,1,2,2,0,0,36,8,10,1,53,0,0,0,44,1,0,2,2
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Federico Chiesa,14.0,"FW,LW",23-234,22,7,7,0,0,1,1,0,0,0,0,0,0,7,0,0,1,6,0,0,0,6,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Domenico Berardi,11.0,RW,26-319,69,26,25,1,0,0,6,2,2,1,1,0,0,20,3,3,20,6,0,0,0,20,0,0,0,2
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Rafael Tolói,25.0,"CB,RW",30-249,21,7,7,0,0,0,3,0,0,0,0,0,0,7,0,0,0,7,0,0,0,6,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Manuel Locatelli,5.0,CM,23-159,85,51,51,0,0,0,10,1,0,0,0,0,0,44,3,4,12,37,0,0,1,47,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Matteo Pessina,12.0,CM,24-056,5,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,1,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Nicolò Barella,18.0,CM,24-129,86,54,52,2,1,0,7,2,0,0,0,0,0,38,11,5,3,49,1,1,0,46,1,0,3,2
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Bryan Cristante,16.0,CM,26-105,4,3,3,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,0,1,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Jorginho,8.0,DM,29-178,90,71,70,1,1,0,11,2,0,0,0,0,0,58,8,5,4,66,1,0,0,67,0,0,3,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Leonardo Spinazzola,4.0,"LB,WB",28-083,90,39,31,8,2,0,7,0,2,0,0,0,0,23,11,5,12,19,2,6,0,34,0,0,1,1
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Giorgio Chiellini,3.0,CB,36-306,23,15,15,0,0,0,2,1,0,0,0,0,0,12,2,1,8,7,0,0,0,13,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Francesco Acerbi,15.0,CB,33-126,67,36,32,4,0,0,4,0,0,0,0,0,0,27,3,6,28,5,2,0,0,32,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Leonardo Bonucci,19.0,CB,34-046,90,56,51,5,4,1,2,0,0,0,0,0,0,43,4,9,16,38,1,0,1,50,1,1,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Giovanni Di Lorenzo,2.0,"RB,WB",27-316,90,54,47,7,3,0,5,1,1,0,0,0,0,40,8,6,7,39,1,4,0,47,0,0,1,1
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,Gianluigi Donnarumma,21.0,GK,22-111,90,46,39,7,3,0,11,1,0,0,0,0,0,27,1,18,6,34,0,0,5,33,0,2,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,h,16 Players,,,,990,554,514,40,16,4,92,15,7,3,3,0,0,402,73,79,124,392,10,11,9,475,3,3,12,8
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Breel Embolo,7.0,FW,24-122,90,28,27,1,0,0,7,0,0,0,0,0,0,17,8,3,2,21,2,1,2,19,1,1,1,3
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Haris Seferović,9.0,FW,29-114,45,9,9,0,0,0,1,0,0,0,0,0,0,7,2,0,7,0,0,0,1,8,0,0,0,1
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Mario Gavranović,19.0,FW,31-204,45,10,9,1,0,0,4,0,0,0,0,0,0,8,2,0,1,9,0,0,0,7,0,0,1,1
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Xherdan Shaqiri,23.0,AM,29-249,75,38,34,4,1,0,6,3,1,1,0,1,0,28,6,4,25,12,1,0,0,32,0,0,3,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Ruben Vargas,11.0,AM,22-315,15,14,13,1,0,0,0,0,1,0,0,0,0,12,2,0,0,14,0,0,0,13,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Granit Xhaka,10.0,DM,28-262,90,91,90,1,1,0,8,4,0,0,0,0,0,72,8,11,72,15,3,0,0,81,2,1,1,2
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Remo Freuler,8.0,DM,29-062,83,45,45,0,0,0,3,0,0,0,0,0,0,41,2,2,8,36,1,0,0,42,0,0,2,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Djibril Sow,15.0,DM,24-130,7,6,6,0,0,0,3,0,1,0,0,0,0,4,2,0,3,3,0,0,0,4,0,0,0,1
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Ricardo Rodríguez,13.0,"WB,CB",28-295,90,64,56,8,1,0,12,3,1,1,0,1,0,45,10,9,34,23,1,6,0,56,0,0,1,1
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Kevin Mbabu,2.0,WB,26-058,57,28,21,7,1,0,5,3,1,0,0,0,0,10,14,4,5,17,0,6,0,18,0,2,2,3
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Silvan Widmer,3.0,WB,28-103,33,33,33,0,0,0,2,0,0,0,0,0,0,30,2,1,6,26,1,0,0,29,0,1,2,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Manuel Akanji,5.0,CB,25-332,90,64,56,8,6,0,8,2,0,0,0,0,0,49,4,11,19,39,4,2,0,57,1,0,1,3
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Fabian Schär,22.0,CB,29-178,57,34,33,1,1,0,6,2,0,0,0,0,0,24,2,8,3,29,2,0,0,31,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Steven Zuber,14.0,WB,29-303,33,11,11,0,0,0,0,1,2,0,0,0,0,7,4,0,5,6,0,0,0,6,0,0,0,1
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Nico Elvedi,4.0,CB,24-259,90,58,58,0,0,0,6,0,0,0,0,0,0,49,3,6,10,45,2,0,0,53,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,Yann Sommer,1.0,GK,32-181,90,30,20,10,2,0,1,0,0,0,0,0,0,19,1,10,4,24,0,0,1,27,0,0,0,0
caa84313,"Wednesday June 16, 2021",21:00,Italy,a,16 Players,,,,990,563,521,42,13,0,72,18,7,2,0,2,0,422,72,69,204,319,17,15,4,483,4,5,14,16
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Piotr Zieliński,20.0,"FW,DM",27-025,84,52,43,9,3,0,13,2,3,4,1,2,0,36,6,10,9,43,0,0,0,40,0,2,2,2
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Karol Świderski,11.0,DM,24-142,6,2,2,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Robert Lewandowski,9.0,FW,32-297,90,25,24,1,0,0,12,0,0,0,0,0,0,18,5,2,2,18,1,0,1,20,0,1,1,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Karol Linetty,8.0,CM,26-132,73,31,31,0,0,0,9,0,0,0,0,0,0,31,0,0,11,19,0,0,1,26,0,0,2,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Przemysław Frankowski,19.0,CM,26-063,17,12,11,1,0,0,5,0,1,0,0,0,0,8,4,0,1,10,0,1,0,10,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Mateusz Klich,14.0,CM,31-001,84,59,55,4,1,0,11,0,4,0,0,0,0,46,9,4,2,51,1,3,2,43,0,0,4,5
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Jakub Moder,16.0,CM,22-068,6,5,3,2,1,0,1,1,1,1,1,0,0,3,0,2,1,4,0,0,0,4,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Grzegorz Krychowiak,10.0,"DM,FW",31-136,61,41,40,1,1,0,10,0,0,0,0,0,0,29,4,8,4,31,4,0,0,32,0,1,2,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Maciej Rybus,13.0,WB,31-299,73,45,37,8,3,0,4,1,6,0,0,0,0,26,8,11,30,9,0,5,0,36,0,1,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Tymoteusz Puchacz,26.0,WB,22-142,17,14,10,4,0,0,1,1,2,0,0,0,0,4,7,3,8,0,0,4,1,8,0,1,0,4
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Kamil Jóźwiak,21.0,WB,23-053,90,60,53,7,0,0,10,1,5,0,0,0,0,45,11,4,0,50,1,7,2,49,0,1,2,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Jan Bednarek,5.0,CB,25-063,90,78,77,1,0,0,8,3,0,0,0,0,0,71,4,3,7,69,0,1,1,76,0,0,1,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Kamil Glik,15.0,CB,33-131,90,65,64,1,1,0,8,0,0,0,0,0,0,54,4,7,11,46,3,0,1,59,0,1,0,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Bartosz Bereszyński,18.0,CB,28-337,90,85,79,6,2,0,6,1,1,0,0,0,0,71,6,8,5,73,2,4,0,73,0,0,6,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,Wojciech Szczęsny,1.0,GK,31-057,90,16,9,7,1,0,1,2,0,0,0,0,0,12,0,4,1,13,0,0,2,14,0,1,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,h,15 Players,,,,961,590,538,52,13,0,101,12,23,5,2,2,0,454,69,67,93,436,12,25,11,491,0,9,23,17
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ondrej Duda,8.0,FW,26-191,89,37,36,1,0,0,11,4,0,0,0,0,0,27,1,9,2,34,1,0,0,32,0,1,0,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ján Greguš,6.0,FW,30-136,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Róbert Mak,20.0,LW,30-098,86,27,24,3,1,0,8,1,1,2,0,2,0,20,2,5,2,25,0,0,0,21,0,0,0,3
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Tomáš Suslov,10.0,LW,19-007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Lukáš Haraslín,18.0,RW,25-019,86,13,12,1,1,0,5,1,1,0,0,0,0,10,2,1,2,9,1,0,1,11,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Michal Ďuriš,21.0,RW,33-013,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Marek Hamšík,17.0,AM,33-322,90,46,43,3,2,0,17,4,0,0,0,0,0,33,7,6,12,30,1,0,1,39,1,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Jakub Hromada,25.0,DM,25-020,78,27,27,0,0,0,8,0,0,0,0,0,0,22,2,3,3,24,0,0,0,23,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Patrik Hrošovský,13.0,DM,29-053,12,3,3,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Juraj Kucka,19.0,DM,34-108,90,36,36,0,0,0,16,1,0,0,0,0,0,25,6,5,8,22,1,0,0,28,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Tomáš Hubočan,15.0,LB,35-270,90,50,39,11,1,0,9,1,0,0,0,0,0,31,10,9,10,29,1,10,0,39,0,0,2,3
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Milan Škriniar,14.0,CB,26-123,90,49,46,3,3,0,5,3,0,0,0,0,0,42,2,5,8,41,0,0,0,44,0,2,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Ľubomír Šatka,5.0,CB,25-194,90,51,49,2,2,0,9,0,0,0,0,0,0,45,3,3,7,42,0,0,0,50,0,0,0,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Peter Pekarík,2.0,RB,34-227,78,46,40,6,2,0,6,0,1,0,0,0,0,31,9,6,2,37,3,4,0,41,0,1,2,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Martin Koscelník,24.0,RB,26-104,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,Martin Dúbravka,1.0,GK,32-150,90,44,26,18,3,0,10,2,0,0,0,0,0,22,0,22,5,37,0,0,2,26,0,2,0,1
d35ad7a8,"Monday June 14, 2021",17:00,Poland,a,16 Players,,,,990,432,384,48,15,0,109,17,3,2,0,2,0,313,45,74,63,334,8,14,4,359,1,6,9,8
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Kieffer Moore,13.0,FW,28-308,90,17,17,0,0,0,7,1,0,0,0,0,0,4,10,3,1,7,4,0,2,10,0,0,1,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Daniel James,20.0,LM,23-214,74,18,14,4,0,0,3,3,3,4,2,0,1,8,1,9,4,14,0,0,0,12,0,1,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,David Brooks,19.0,RM,23-339,16,5,5,0,0,0,1,1,1,0,0,0,0,5,0,0,5,0,0,0,0,3,0,1,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Aaron Ramsey,10.0,CM,30-168,89,37,32,5,4,0,7,3,3,0,0,0,0,20,8,9,7,28,1,0,0,31,0,1,1,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Ethan Ampadu,15.0,CM,20-271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Morrell,16.0,CM,24-160,90,30,28,2,1,0,3,0,0,0,0,0,0,22,0,8,3,27,0,0,0,29,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Gareth Bale,11.0,"RM,LM",31-331,90,28,26,2,1,0,9,5,4,0,0,0,0,14,4,10,20,2,2,1,0,16,0,3,2,2
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Allen,7.0,DM,31-090,90,35,34,1,1,0,4,1,0,0,0,0,0,24,4,7,2,30,2,0,1,30,0,1,1,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Ben Davies,4.0,LB,28-049,90,42,37,5,0,0,9,1,2,0,0,0,0,22,7,13,31,1,3,5,0,30,0,4,2,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Joe Rodon,6.0,CB,23-233,90,30,30,0,0,0,6,1,0,0,0,0,0,23,2,5,1,25,1,0,0,27,0,1,1,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Chris Mepham,22.0,CB,23-219,90,27,27,0,0,0,4,1,0,0,0,0,0,16,3,8,0,19,5,0,0,21,0,1,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Connor Roberts,14.0,RB,25-262,90,33,28,5,0,0,2,1,1,0,0,0,0,22,5,6,4,23,1,5,0,26,0,0,1,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,Danny Ward,12.0,GK,27-355,90,27,12,15,6,0,0,0,0,0,0,0,0,10,2,15,0,22,0,0,4,22,0,2,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,h,13 Players,,,,990,329,290,39,13,0,55,18,14,4,2,0,1,190,46,93,78,198,19,11,7,257,0,15,9,6
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Breel Embolo,7.0,FW,24-118,90,21,20,1,0,0,6,0,0,0,0,0,0,18,1,2,2,18,1,0,0,19,1,0,0,1
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Haris Seferović,9.0,FW,29-110,83,25,25,0,0,0,10,0,2,0,0,0,0,18,3,4,17,5,1,0,1,14,0,1,2,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Mario Gavranović,19.0,FW,31-200,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Xherdan Shaqiri,23.0,AM,29-245,65,26,18,8,1,0,2,1,2,6,5,0,0,15,1,10,23,3,0,0,0,17,0,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Denis Zakaria,6.0,AM,24-204,25,10,10,0,0,0,3,0,1,0,0,0,0,8,0,2,0,10,0,0,0,7,1,0,0,0
d9eaa85c,"Saturday June 12, 2021",17:00,Wales,a,Granit Xhaka,10.0,DM,28-258,90,69,69,0,0,0,8,2,2,0,0,0,0,52,7,10,55,9,4,0,0,61,0,0,0,1
