match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,Tkl,TklW,TklDef 3rd,TklMid 3rd,TklAtt 3rd,vsdribTkl,vsdribAttmp,vsdribTkl%,vsdribPast,Press,Succ,%,PressDef 3rd,PressMid 3rd,PressAtt 3rd,Blocks,ShAttmp,ShSv,Pass,Int,Tkl+Int,Clr,Err
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Georginio Wijnaldum,8.0,AM,30-214,90,0,0,0,0,0,0,0,,0,14,4,28.6,4,4,6,2,0,0,2,1,1,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Frenkie de Jong,21.0,DM,24-032,90,0,0,0,0,0,0,1,0.0,1,15,7,46.7,2,5,8,2,0,0,2,1,1,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Marten de Roon,15.0,DM,30-076,90,2,2,0,2,0,1,3,33.3,2,25,8,32.0,8,13,4,0,0,0,0,0,2,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Patrick van Aanholt,12.0,WB,30-288,63,1,1,1,0,0,0,0,,0,10,5,50.0,5,2,3,0,0,0,0,0,1,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Owen Wijndal,5.0,WB,21-197,27,0,0,0,0,0,0,1,0.0,1,5,0,0.0,2,0,3,0,0,0,0,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Denzel Dumfries,22.0,WB,25-056,90,1,0,0,1,0,0,1,0.0,1,20,6,30.0,4,5,11,2,0,0,2,0,1,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Daley Blind,17.0,CB,31-096,63,1,0,1,0,0,0,0,,0,10,3,30.0,4,4,2,1,0,0,1,0,1,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Nathan Aké,4.0,CB,26-115,27,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Stefan de Vrij,6.0,CB,29-128,90,2,2,0,2,0,0,0,,0,20,7,35.0,11,6,3,1,1,0,0,2,4,3,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Jurrien Timber,25.0,CB,19-361,87,2,1,0,2,0,1,1,100.0,0,9,3,33.3,1,6,2,1,0,0,1,3,5,2,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Joël Veltman,2.0,CB,29-149,3,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,Maarten Stekelenburg,1.0,GK,38-264,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,h,16 Players,,,,990,12,8,3,8,1,2,8,25.0,6,171,61,35.7,46,53,72,10,1,0,9,7,19,6,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Roman Yaremchuk,9.0,FW,25-198,90,3,2,1,1,1,0,1,0.0,1,19,4,21.1,1,13,5,1,0,0,1,0,3,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Oleksandr Zubkov,20.0,LW,24-314,12,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Marlos,11.0,LW,33-006,51,3,0,1,0,2,1,1,100.0,0,8,3,37.5,4,2,2,0,0,0,0,1,4,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Mykola Shaparenko,10.0,LW,22-252,27,0,0,0,0,0,0,0,,0,9,0,0.0,4,4,1,1,0,0,1,0,0,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Andriy Yarmolenko,7.0,RW,31-233,90,1,1,0,1,0,0,2,0.0,2,11,2,18.2,2,8,1,0,0,0,0,0,1,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Oleksandr Zinchenko,17.0,CM,24-180,90,3,3,3,0,0,1,1,100.0,0,16,11,68.8,14,0,2,0,0,0,0,0,3,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Ruslan Malinovskyi,8.0,CM,28-040,90,3,2,2,1,0,2,3,66.7,1,31,9,29.0,15,11,5,2,1,0,1,2,5,0,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Serhiy Sydorchuk,5.0,DM,30-042,90,3,3,3,0,0,0,1,0.0,1,28,11,39.3,15,12,1,0,0,0,0,1,4,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Vitaliy Mykolenko,16.0,LB,22-015,90,3,2,3,0,0,1,2,50.0,1,15,7,46.7,11,4,0,2,0,0,2,2,5,2,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Mykola Matviyenko,22.0,CB,25-042,90,1,0,1,0,0,0,0,,0,9,2,22.2,8,1,0,3,3,0,0,3,4,3,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Illia Zabarnyi,13.0,CB,18-285,90,0,0,0,0,0,0,2,0.0,2,19,6,31.6,15,4,0,2,1,0,1,4,4,8,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Oleksandr Karavayev,21.0,RB,29-011,90,3,1,3,0,0,0,0,,0,10,5,50.0,8,2,0,2,0,0,2,2,5,1,0
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,Heorhiy Bushchan,1.0,GK,27-013,90,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,1,1
0e9919a5,"Sunday June 13, 2021",21:00,Netherlands,a,13 Players,,,,990,23,14,17,3,3,5,13,38.5,8,176,61,34.7,98,61,17,13,5,0,8,15,38,19,1
107fd412,"Monday June 14, 2021",21:00,Spain,h,Álvaro Morata,7.0,FW,28-234,65,3,2,1,1,1,0,0,,0,15,4,26.7,1,3,11,1,0,0,1,0,3,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Pablo Sarabia,22.0,RW,29-034,25,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,2,0,0,0,0,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Dani Olmo,19.0,LW,23-038,73,1,1,0,1,0,1,1,100.0,0,7,4,57.1,2,3,2,2,0,0,2,0,1,3,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Gerard Moreno,9.0,"FW,LW",29-068,17,0,0,0,0,0,0,0,,0,2,2,100.0,0,0,2,0,0,0,0,1,1,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Ferrán Torres,11.0,"RW,FW",21-105,73,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,1,0,0,1,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Mikel Oyarzabal,21.0,"LW,FW",24-054,17,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,1,0,0,1,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Pedri,26.0,CM,18-201,90,0,0,0,0,0,0,0,,0,5,2,40.0,1,0,4,1,0,0,1,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Koke,8.0,CM,29-157,86,2,2,0,1,1,1,1,100.0,0,5,3,60.0,0,2,3,0,0,0,0,0,2,1,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Fabián Ruiz Peña,17.0,CM,25-072,4,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,1,0,0,1,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Rodri,16.0,DM,24-357,65,1,0,0,1,0,1,1,100.0,0,5,2,40.0,1,3,1,0,0,0,0,1,2,6,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Thiago Alcántara,10.0,DM,30-064,25,0,0,0,0,0,0,0,,0,2,2,100.0,0,1,1,0,0,0,0,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Jordi Alba,18.0,LB,32-085,90,0,0,0,0,0,0,1,0.0,1,5,2,40.0,0,5,0,3,0,0,3,0,0,3,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Pau Torres,4.0,CB,24-149,90,2,2,0,2,0,1,2,50.0,1,5,5,100.0,0,5,0,0,0,0,0,1,3,4,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Aymeric Laporte,24.0,CB,27-018,90,1,1,0,1,0,1,2,50.0,1,3,1,33.3,1,1,1,0,0,0,0,0,1,6,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Marcos Llorente,6.0,RB,26-135,90,1,0,0,1,0,1,2,50.0,1,5,2,40.0,2,1,2,1,1,1,0,0,1,2,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,Unai Simón,23.0,GK,24-003,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,h,16 Players,,,,990,11,8,1,8,2,6,10,60.0,4,64,29,45.3,8,25,31,11,1,1,10,3,14,25,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Alexander Isak,11.0,FW,21-266,68,0,0,0,0,0,0,0,,0,11,2,18.2,3,5,3,0,0,0,0,2,2,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Viktor Claesson,17.0,FW,29-163,22,0,0,0,0,0,0,2,0.0,2,11,1,9.1,2,7,2,0,0,0,0,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Marcus Berg,9.0,FW,34-301,68,0,0,0,0,0,0,0,,0,11,2,18.2,2,8,1,0,0,0,0,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Robin Quaison,22.0,FW,27-248,22,0,0,0,0,0,0,1,0.0,1,10,2,20.0,3,5,2,1,0,0,1,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Emil Forsberg,10.0,LM,29-234,83,0,0,0,0,0,0,0,,0,10,0,0.0,5,4,1,0,0,0,0,2,2,1,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Pierre Bengtsson,5.0,LM,33-063,7,0,0,0,0,0,0,0,,0,2,1,50.0,0,2,0,0,0,0,0,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Seb Larsson,7.0,RM,36-008,90,2,0,1,1,0,1,3,33.3,2,19,1,5.3,6,12,1,3,0,0,3,5,7,2,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Albin Ekdal,8.0,DM,31-321,90,1,1,1,0,0,0,0,,0,14,5,35.7,11,3,0,1,1,0,0,1,2,2,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Kristoffer Olsson,20.0,DM,25-349,83,1,0,1,0,0,1,1,100.0,0,24,3,12.5,12,11,1,0,0,0,0,6,7,2,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Jens Cajuste,26.0,DM,21-308,7,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,3,3,2,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Ludwig Augustinsson,6.0,LB,27-054,90,1,0,1,0,0,1,2,50.0,1,5,2,40.0,4,1,0,1,0,0,1,3,4,4,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Marcus Danielsson,24.0,CB,32-067,90,0,0,0,0,0,0,1,0.0,1,5,0,0.0,4,1,0,1,1,0,0,7,7,11,1
107fd412,"Monday June 14, 2021",21:00,Spain,a,Victor Lindelöf,3.0,CB,26-332,90,0,0,0,0,0,0,0,,0,4,2,50.0,2,2,0,2,2,0,0,3,3,9,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Mikael Lustig,2.0,RB,34-183,74,1,1,0,1,0,0,0,,0,6,2,33.3,5,1,0,2,0,0,2,2,3,3,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Emil Krafth,16.0,RB,26-316,16,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,Robin Olsen,1.0,GK,31-157,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
107fd412,"Monday June 14, 2021",21:00,Spain,a,16 Players,,,,990,6,2,4,2,0,3,10,30.0,7,133,23,17.3,60,62,11,12,4,0,8,34,40,36,1
14874531,"Saturday June 19, 2021",21:00,Spain,h,Álvaro Morata,7.0,FW,28-239,86,3,3,1,1,1,0,0,,0,23,8,34.8,1,12,10,1,1,0,0,0,3,1,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Mikel Oyarzabal,21.0,FW,24-059,4,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,1,0,0,1,0,0,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Dani Olmo,19.0,LW,23-043,60,2,1,0,1,1,2,2,100.0,0,14,3,21.4,1,10,3,4,0,0,4,0,2,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Ferrán Torres,11.0,LW,21-110,30,0,0,0,0,0,0,0,,0,6,1,16.7,1,0,5,0,0,0,0,1,1,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Gerard Moreno,9.0,RW,29-073,67,2,1,1,0,1,2,4,50.0,2,12,6,50.0,4,4,4,0,0,0,0,1,3,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Fabián Ruiz Peña,17.0,"CM,RW",25-077,23,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,1,0,0,1,1,1,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Pedri,26.0,CM,18-206,90,0,0,0,0,0,0,0,,0,22,5,22.7,5,13,4,1,0,0,1,2,2,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Koke,8.0,CM,29-162,67,2,2,1,0,1,1,2,50.0,1,8,3,37.5,4,3,1,2,0,0,2,1,3,1,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Pablo Sarabia,22.0,"RW,CM",29-039,23,0,0,0,0,0,0,0,,0,7,2,28.6,0,2,5,0,0,0,0,0,0,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Rodri,16.0,DM,24-362,90,1,1,1,0,0,0,2,0.0,2,15,5,33.3,5,7,3,1,0,0,1,1,2,1,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Jordi Alba,18.0,LB,32-090,90,3,0,0,3,0,2,2,100.0,0,15,5,33.3,4,10,1,4,0,0,4,3,6,2,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Pau Torres,4.0,CB,24-154,90,0,0,0,0,0,0,0,,0,4,3,75.0,1,2,1,1,0,0,1,0,0,3,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Aymeric Laporte,24.0,CB,27-023,90,2,2,1,1,0,2,2,100.0,0,7,3,42.9,2,5,0,0,0,0,0,1,3,4,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Marcos Llorente,6.0,RB,26-140,90,2,2,1,1,0,2,3,66.7,1,12,7,58.3,6,3,3,0,0,0,0,0,2,1,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,Unai Simón,23.0,GK,24-008,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,h,15 Players,,,,990,17,12,6,7,4,11,17,64.7,6,149,52,34.9,35,73,41,16,1,0,15,11,28,13,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Robert Lewandowski,9.0,FW,32-302,90,1,0,0,0,1,1,2,50.0,1,14,4,28.6,0,7,7,2,0,0,2,1,2,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Karol Świderski,11.0,"FW,RW",24-147,67,2,2,1,0,1,1,1,100.0,0,35,9,25.7,8,24,3,0,0,0,0,0,2,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Przemysław Frankowski,19.0,RW,26-068,23,2,1,0,1,1,2,2,100.0,0,11,2,18.2,0,7,4,0,0,0,0,0,2,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Jakub Moder,16.0,"CM,DM",22-073,84,2,1,1,1,0,1,3,33.3,2,32,5,15.6,10,18,4,2,0,0,2,0,2,4,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Karol Linetty,8.0,DM,26-137,6,0,0,0,0,0,0,0,,0,4,1,25.0,3,0,1,0,0,0,0,1,1,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Mateusz Klich,14.0,CM,31-006,54,3,2,1,2,0,1,2,50.0,1,38,9,23.7,13,19,6,0,0,0,0,2,5,2,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Kacper Kozłowski,6.0,"LW,CM",17-246,36,1,1,1,0,0,1,1,100.0,0,9,2,22.2,1,8,0,2,0,0,2,0,1,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Piotr Zieliński,20.0,DM,27-030,90,2,2,1,1,0,0,0,,0,29,10,34.5,12,12,5,2,1,0,1,3,5,2,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Tymoteusz Puchacz,26.0,WB,22-147,90,4,3,0,2,2,1,1,100.0,0,19,4,21.1,10,6,3,4,0,0,4,2,6,1,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Kamil Jóźwiak,21.0,WB,23-058,90,1,1,0,0,1,0,1,0.0,1,18,7,38.9,7,7,4,5,0,0,5,2,3,3,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Jan Bednarek,5.0,CB,25-068,84,4,1,2,2,0,1,2,50.0,1,13,3,23.1,7,6,0,1,0,0,1,3,7,6,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Paweł Dawidowicz,3.0,CB,26-030,6,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Kamil Glik,15.0,CB,33-136,90,2,1,2,0,0,1,1,100.0,0,11,4,36.4,8,3,0,0,0,0,0,3,5,11,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,Bartosz Bereszyński,18.0,CB,28-342,90,9,3,7,1,1,5,6,83.3,1,29,11,37.9,17,8,4,1,0,0,1,3,12,4,1
14874531,"Saturday June 19, 2021",21:00,Spain,a,Wojciech Szczęsny,1.0,GK,31-062,90,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
14874531,"Saturday June 19, 2021",21:00,Spain,a,15 Players,,,,990,33,18,16,10,7,15,22,68.2,7,263,71,27.0,97,125,41,19,1,0,18,20,53,33,1
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Haris Seferović,9.0,FW,29-130,81,0,0,0,0,0,0,0,,0,14,1,7.1,1,8,5,1,1,0,0,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Mario Gavranović,19.0,FW,31-220,39,0,0,0,0,0,0,0,,0,7,2,28.6,4,2,1,1,0,0,1,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Steven Zuber,14.0,LW,29-319,89,2,1,0,1,1,0,0,,0,13,3,23.1,2,6,5,0,0,0,0,1,3,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Christian Fassnacht,16.0,"LW,RW",27-233,31,3,3,2,0,1,2,2,100.0,0,12,5,41.7,6,2,4,0,0,0,0,1,4,3,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Breel Embolo,7.0,RW,24-138,22,2,1,0,0,2,1,1,100.0,0,4,2,50.0,0,1,3,0,0,0,0,0,2,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Ruben Vargas,11.0,"RW,LW",22-331,98,1,0,1,0,0,1,1,100.0,0,17,8,47.1,6,9,2,1,0,0,1,3,4,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Xherdan Shaqiri,23.0,AM,29-265,80,1,0,1,0,0,1,1,100.0,0,4,1,25.0,1,1,2,0,0,0,0,2,3,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Djibril Sow,15.0,AM,24-146,40,1,0,1,0,0,0,2,0.0,2,17,5,29.4,12,5,0,2,0,0,2,0,1,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Remo Freuler,8.0,CM,29-078,76,2,1,1,1,0,1,2,50.0,1,18,6,33.3,7,10,1,0,0,0,0,3,5,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Denis Zakaria,6.0,CM,24-224,100,3,0,3,0,0,0,0,,0,18,6,33.3,10,7,1,2,1,0,1,3,6,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Fabian Schär,22.0,CM,29-194,20,0,0,0,0,0,0,0,,0,3,0,0.0,2,0,1,1,1,0,0,1,1,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Ricardo Rodríguez,13.0,LB,28-311,120,11,6,6,3,2,1,1,100.0,0,24,6,25.0,12,9,3,3,2,0,1,2,13,3,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Manuel Akanji,5.0,CB,25-348,120,4,2,4,0,0,3,5,60.0,2,21,5,23.8,16,5,0,1,1,0,0,3,7,4,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Nico Elvedi,4.0,CB,24-275,120,2,2,2,0,0,2,3,66.7,1,7,1,14.3,3,4,0,2,2,0,0,3,5,12,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Silvan Widmer,3.0,RB,28-119,100,4,2,3,1,0,3,4,75.0,1,17,4,23.5,12,4,1,2,1,0,1,2,6,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Kevin Mbabu,2.0,RB,26-074,20,0,0,0,0,0,0,0,,0,1,0,0.0,0,1,0,2,0,0,2,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,Yann Sommer,1.0,GK,32-197,120,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,h,17 Players,,,,1276,36,18,24,6,6,15,22,68.2,7,197,55,27.9,94,74,29,18,9,0,9,24,60,26,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Álvaro Morata,7.0,FW,28-252,54,0,0,0,0,0,0,0,,0,8,2,25.0,1,0,7,0,0,0,0,2,2,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Gerard Moreno,9.0,"FW,RW",29-086,66,1,1,0,0,1,0,0,,0,5,3,60.0,1,1,3,2,1,0,1,0,1,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Pablo Sarabia,22.0,"LW,RW",29-052,45,0,0,0,0,0,0,0,,0,3,2,66.7,0,2,1,0,0,0,0,0,0,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Dani Olmo,19.0,LW,23-056,75,0,0,0,0,0,0,1,0.0,1,14,3,21.4,2,7,5,0,0,0,0,2,2,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Ferrán Torres,11.0,"RW,FW,LW",21-123,90,1,0,0,0,1,0,0,,0,9,1,11.1,0,2,7,1,0,0,1,0,1,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Mikel Oyarzabal,21.0,RW,24-072,30,0,0,0,0,0,0,0,,0,2,1,50.0,0,0,2,0,0,0,0,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Pedri,26.0,CM,18-219,118,3,2,2,1,0,2,3,66.7,1,14,2,14.3,4,4,6,4,0,0,4,2,5,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Rodri,16.0,CM,25-010,2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Koke,8.0,CM,29-175,89,1,1,1,0,0,0,4,0.0,4,20,9,45.0,5,7,8,1,0,0,1,0,1,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Marcos Llorente,6.0,"CM,RB",26-153,31,0,0,0,0,0,0,0,,0,5,2,40.0,0,0,5,1,0,0,1,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Sergio Busquets,5.0,DM,32-351,120,3,3,0,3,0,2,2,100.0,0,11,6,54.5,1,10,0,1,0,0,1,2,5,3,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Jordi Alba,18.0,LB,32-103,120,1,1,0,1,0,0,0,,0,10,2,20.0,5,4,1,3,0,0,3,0,1,1,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Pau Torres,4.0,CB,24-167,112,2,0,2,0,0,0,0,,0,10,2,20.0,6,4,0,2,2,0,0,1,3,3,1
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Thiago Alcántara,10.0,"CM,CB",30-082,8,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,1,0,0,1,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Aymeric Laporte,24.0,CB,27-036,120,0,0,0,0,0,0,0,,0,7,4,57.1,3,4,0,0,0,0,0,2,2,7,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,César Azpilicueta,2.0,"RB,CB",31-308,120,1,1,1,0,0,0,0,,0,7,3,42.9,1,4,2,2,0,0,2,0,1,2,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,Unai Simón,23.0,GK,24-021,120,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
18c4e831,"Friday July 2, 2021",19:00,Switzerland,a,17 Players,,,,1320,13,9,6,5,2,4,10,40.0,6,127,43,33.9,30,50,47,18,3,0,15,11,24,20,1
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Patrik Schick,10.0,FW,25-160,78,1,0,0,1,0,0,0,,0,2,1,50.0,0,1,1,0,0,0,0,0,1,1,0
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Matěj Vydra,20.0,FW,29-063,12,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Petr Ševčík,13.0,"LW,RM",27-060,78,1,0,0,1,0,1,2,50.0,1,11,1,9.1,0,7,4,0,0,0,0,0,1,0,0
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Vladimír Darida,8.0,RM,30-329,12,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,1,1,0,0,0,0,0,0
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Lukáš Masopust,12.0,RW,28-141,45,0,0,0,0,0,0,0,,0,9,1,11.1,1,4,4,0,0,0,0,1,1,0,0
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Michal Krmenčík,11.0,FW,28-110,45,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Antonín Barák,7.0,"AM,DM",26-212,90,0,0,0,0,0,0,2,0.0,2,12,3,25.0,0,8,4,1,0,0,1,3,3,0,0
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Tomáš Souček,15.0,"CM,DM",26-126,90,2,1,1,1,0,2,4,50.0,2,11,3,27.3,3,6,2,2,1,0,1,0,2,1,0
1a1e61fe,"Saturday July 3, 2021",20:00,Czech Republic,h,Tomáš Holeš,9.0,CM,28-094,45,1,0,0,1,0,0,0,,0,6,1,16.7,2,4,0,0,0,0,0,3,4,0,0
