match_id,date,time,team_name,home_away,Player,#,Pos,Age,Min,TotTouches,TouchDef Pen,TouchDef 3rd,TouchMid 3rd,TouchAtt 3rd,TouchAtt Pen,TouchLive,DribSucc,DribAtt,DribSucc%,#Playerslost,nutMegs,Carries,CarryTotDist,CarryPrgDist,CarryProg,Carry1/3,CPA,CarryMis,CarryDis,RecTarg,Rec,Rec%,RecProg
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,h,16 Players,,,,990,715,57,197,373,200,24,663,8,20,40.0,8,0,505,2624,1450,65,19,3,8,16,552,500,90.6,44
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Aleksandar Trajkovski,9.0,FW,28-281,62,29,0,5,14,13,2,28,0,3,0.0,0,0,22,85,29,2,0,0,1,3,32,22,68.8,3
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Tihomir Kostadinov,15.0,CM,25-101,28,14,1,4,9,1,0,14,0,0,,0,0,7,32,22,2,0,0,0,0,9,7,77.8,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Goran Pandev,10.0,FW,37-321,90,35,0,2,24,10,2,32,0,2,0.0,1,0,24,69,22,1,1,0,2,3,41,25,61.0,2
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Elif Elmas,21.0,"CM,FW,RM",21-262,90,40,2,12,19,12,1,40,3,5,60.0,4,0,30,106,51,2,1,0,1,2,36,27,75.0,3
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Enis Bardhi,17.0,CM,25-346,81,42,0,10,27,9,0,40,1,3,33.3,2,0,32,241,149,3,2,0,1,1,30,28,93.3,2
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Ivan Tričkovski,7.0,"CM,LM",34-056,9,1,0,0,1,1,0,1,0,0,,0,0,1,0,0,0,0,0,0,1,1,1,100.0,1
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Arijan Ademi,5.0,"DM,CB",30-015,90,41,1,15,22,5,0,40,0,0,,0,0,22,111,34,3,1,0,3,2,23,21,91.3,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Ezgjan Alioski,8.0,"WB,LB",29-121,90,88,2,22,53,22,2,64,0,3,0.0,0,0,42,186,141,6,5,0,3,3,54,43,79.6,3
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Boban Nikolov,16.0,WB,26-320,62,12,1,3,5,4,1,10,0,0,,0,0,8,37,8,0,0,0,1,0,10,8,80.0,1
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Egzon Bejtulai,2.0,"WB,CM",27-157,28,13,1,6,5,2,0,12,0,0,,0,0,5,17,10,0,0,0,0,0,11,9,81.8,1
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Visar Musliu,6.0,CB,26-212,85,30,2,13,17,0,0,29,0,0,,0,0,12,52,24,0,0,0,0,0,14,13,92.9,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Milan Ristovski,26.0,FW,23-066,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Darko Velkovski,14.0,CB,25-357,90,45,7,30,18,0,0,43,0,0,,0,0,24,165,72,1,0,0,0,0,20,19,95.0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Stefan Ristovski,13.0,"CB,RB",29-121,90,59,7,32,25,4,0,56,0,0,,0,0,34,188,73,4,0,0,0,2,36,34,94.4,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,Stole Dimitrievski,1.0,GK,27-170,90,37,35,37,0,0,0,28,0,0,,0,0,14,114,63,0,0,0,0,0,12,12,100.0,0
b47a0ea6,"Sunday June 13, 2021",19:00,Austria,a,15 Players,,,,990,486,59,191,239,83,8,437,4,16,25.0,7,0,277,1403,698,24,10,0,12,17,331,269,81.3,16
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Kieffer Moore,13.0,FW,28-322,77,20,2,5,9,6,1,20,0,0,,0,0,8,39,11,1,0,0,4,1,32,13,40.6,5
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Tyler Roberts,9.0,FW,22-165,13,5,0,0,1,4,0,4,0,0,,0,0,3,28,3,0,0,0,0,0,4,4,100.0,3
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Daniel James,20.0,"LW,RW",23-228,77,29,1,5,9,15,3,28,0,0,,0,0,17,86,45,3,0,0,2,1,32,18,56.3,5
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,David Brooks,19.0,LW,23-353,13,5,0,0,3,3,0,5,0,1,0.0,0,0,3,11,9,1,0,0,0,0,5,4,80.0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Gareth Bale,11.0,"RW,LW",31-345,90,42,1,3,21,22,3,39,3,3,100.0,3,0,32,229,125,7,2,1,1,1,39,34,87.2,6
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Aaron Ramsey,10.0,AM,30-182,90,61,3,10,34,25,5,54,0,0,,0,0,36,197,92,3,2,0,2,1,52,43,82.7,6
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Joe Allen,7.0,DM,31-104,90,60,2,13,43,10,1,58,0,0,,0,0,34,247,147,7,2,1,0,0,41,40,97.6,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Joe Morrell,16.0,DM,24-174,59,37,5,13,28,1,0,35,0,0,,0,0,25,193,84,1,1,0,0,0,23,23,100.0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Harry Wilson,8.0,DM,24-096,30,14,1,4,7,3,1,14,0,1,0.0,0,0,8,49,27,2,0,0,0,0,12,9,75.0,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Ben Davies,4.0,LB,28-063,90,47,2,13,25,9,0,40,0,0,,0,0,24,90,35,2,0,0,2,1,31,28,90.3,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Joe Rodon,6.0,CB,23-247,90,58,13,34,25,2,1,57,0,0,,0,0,30,176,94,2,0,0,1,0,32,32,100.0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Chris Mepham,22.0,CB,23-233,90,59,7,35,28,1,1,59,0,0,,0,0,35,186,111,1,0,0,0,0,37,37,100.0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Connor Roberts,14.0,RB,25-276,39,22,2,5,13,4,0,19,0,0,,0,0,12,33,21,2,0,0,0,0,17,13,76.5,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Neco Williams,3.0,RB,20-074,51,52,3,10,32,17,0,47,0,0,,0,0,37,240,172,12,4,0,0,0,43,41,95.3,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,Danny Ward,12.0,GK,28-004,90,24,22,24,0,0,0,13,0,0,,0,0,5,29,17,0,0,0,0,0,6,6,100.0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,h,15 Players,,,,989,535,64,174,278,122,16,492,3,5,60.0,3,0,309,1833,993,44,11,2,12,5,406,345,85.0,29
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Kasper Dolberg,12.0,FW,23-263,69,24,1,2,13,10,5,24,1,1,100.0,1,0,16,65,28,1,1,0,3,0,30,17,56.7,4
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Andreas Cornelius,21.0,FW,28-102,21,10,0,1,5,6,3,10,2,2,100.0,2,0,9,110,91,2,2,0,0,0,11,8,72.7,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Mikkel Damsgaard,14.0,"LW,AM",20-358,59,23,0,2,10,14,3,23,2,2,100.0,2,0,20,77,54,4,2,0,1,0,24,17,70.8,3
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Christian Nørgaard,15.0,"DM,LW",27-108,31,19,2,7,12,1,0,19,0,0,,0,0,10,19,3,0,0,0,0,0,10,10,100.0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Martin Braithwaite,9.0,"RW,AM",30-021,90,43,0,5,15,25,8,41,1,3,33.3,1,0,31,106,62,2,1,2,1,1,44,31,70.5,7
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Thomas Delaney,8.0,"CM,DM",29-296,59,29,1,2,10,19,6,29,0,0,,0,0,16,42,25,2,1,1,0,0,23,20,87.0,2
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Mathias Jensen,24.0,"LW,CM",25-176,31,25,0,3,11,12,2,21,1,1,100.0,1,0,17,61,26,1,1,0,0,1,16,15,93.8,3
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Pierre Højbjerg,23.0,"CM,DM",25-325,90,73,2,19,41,20,1,73,0,1,0.0,0,0,56,271,138,9,3,0,2,1,59,55,93.2,2
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Joakim Mæhle,5.0,"LB,WB",24-037,90,59,6,15,23,26,6,51,1,3,33.3,1,0,41,296,240,15,3,3,1,2,44,39,88.6,5
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Jens Stryger Larsen,17.0,"RB,WB",30-125,76,67,3,18,25,28,3,49,1,1,100.0,1,0,39,190,108,4,2,0,0,1,39,35,89.7,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Nicolai Boilesen,26.0,WB,29-130,14,6,0,0,3,3,1,3,0,0,,0,0,2,5,2,0,0,0,0,1,2,2,100.0,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Jannik Vestergaard,3.0,CB,28-327,90,68,8,36,34,5,1,68,1,1,100.0,1,0,50,142,80,2,1,0,1,0,52,51,98.1,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Simon Kjær,4.0,CB,32-092,76,64,7,39,23,3,3,63,0,0,,0,0,43,171,61,1,0,0,0,0,47,45,95.7,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Joachim Andersen,2.0,CB,25-026,14,6,1,4,1,1,1,6,0,0,,0,0,2,2,0,0,0,0,0,0,3,3,100.0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Andreas Christensen,6.0,"DM,CB",25-077,90,32,4,13,16,5,0,32,0,0,,0,0,15,69,41,0,1,0,0,0,21,20,95.2,1
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,Kasper Schmeichel,1.0,GK,34-233,90,23,21,23,0,0,0,18,0,0,,0,0,13,52,29,0,0,0,0,0,10,10,100.0,0
b5659aa3,"Saturday June 26, 2021",18:00,Wales,a,16 Players,,,,990,571,56,189,242,178,43,530,10,15,66.7,10,0,380,1678,988,43,18,6,9,7,435,378,86.9,30
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Andrea Belotti,9.0,FW,27-182,90,21,0,0,12,10,5,20,0,0,,0,0,13,36,10,1,0,0,3,3,31,16,51.6,5
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Federico Chiesa,14.0,"RW,LW",23-238,90,44,0,1,9,36,7,43,3,6,50.0,3,1,41,226,147,12,0,4,1,1,42,38,90.5,7
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Federico Bernardeschi,20.0,"LW,RW",27-124,74,40,0,3,9,30,1,35,1,1,100.0,1,0,31,255,113,7,1,0,1,2,36,30,83.3,10
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Giacomo Raspadori,22.0,LW,21-122,16,7,0,1,3,4,2,5,0,0,,0,0,3,11,3,1,0,1,0,0,5,4,80.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Marco Verratti,6.0,CM,28-227,90,130,1,19,84,36,3,122,1,1,100.0,1,0,103,518,295,16,3,2,4,3,106,104,98.1,4
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Matteo Pessina,12.0,CM,24-060,86,42,2,9,16,20,8,42,1,1,100.0,1,0,27,134,72,2,1,0,1,1,34,29,85.3,6
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Gaetano Castrovilli,7.0,CM,24-123,4,4,0,0,1,3,0,4,0,0,,0,0,4,4,0,0,0,0,0,1,5,4,80.0,2
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Jorginho,8.0,DM,29-182,74,54,5,15,35,8,1,53,2,2,100.0,2,0,45,211,85,4,1,0,0,0,45,45,100.0,1
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Bryan Cristante,16.0,DM,26-109,16,20,1,6,13,2,0,20,0,0,,0,0,16,82,29,1,0,0,0,0,17,17,100.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Emerson Palmieri,13.0,LB,26-321,90,53,0,8,29,17,3,44,1,1,100.0,1,0,38,119,75,4,1,0,1,0,46,39,84.8,1
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Alessandro Bastoni,23.0,CB,22-068,90,91,6,30,59,14,2,89,0,0,,0,0,63,339,247,8,3,0,1,0,76,74,97.4,1
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Leonardo Bonucci,19.0,CB,34-050,45,63,7,36,34,0,0,61,0,0,,0,0,47,334,202,3,0,0,0,0,54,54,100.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Francesco Acerbi,15.0,CB,33-130,45,57,3,19,40,6,0,55,0,0,,0,0,44,264,145,7,4,0,0,0,53,51,96.2,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Rafael Tolói,25.0,RB,30-253,90,73,1,10,44,21,4,65,0,0,,0,0,48,189,99,6,2,0,0,2,56,56,100.0,3
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Gianluigi Donnarumma,21.0,GK,22-115,88,21,14,21,0,0,0,16,0,0,,0,0,12,39,17,0,0,0,0,0,12,12,100.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,Salvatore Sirigu,1.0,GK,34-159,2,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,h,16 Players,,,,990,721,41,179,388,207,36,675,9,12,75.0,9,1,535,2761,1539,72,16,7,12,13,619,574,92.7,40
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Aaron Ramsey,10.0,FW,30-176,90,38,5,12,12,16,2,35,0,0,,0,0,24,95,28,2,0,0,2,3,27,22,81.5,4
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Daniel James,20.0,LW,23-222,73,15,0,4,5,6,0,13,1,1,100.0,1,1,11,35,21,1,0,0,0,2,13,7,53.8,1
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Harry Wilson,8.0,LW,24-090,17,5,1,4,1,0,0,5,0,0,,0,0,2,5,1,0,0,0,0,0,1,1,100.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Gareth Bale,11.0,RW,31-339,85,20,0,1,13,8,2,19,1,2,50.0,1,0,12,117,27,2,1,0,2,0,33,15,45.5,3
b756c626,"Sunday June 20, 2021",18:00,Italy,a,David Brooks,19.0,RW,23-347,5,2,0,1,0,1,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Joe Allen,7.0,DM,31-098,85,25,1,7,12,7,2,25,0,1,0.0,0,0,15,60,33,2,1,0,2,0,16,13,81.3,3
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Dylan Levitt,23.0,DM,20-215,5,2,1,2,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Joe Morrell,16.0,DM,24-168,59,28,2,12,15,2,0,27,0,0,,0,0,16,82,42,0,0,0,1,1,22,19,86.4,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Kieffer Moore,13.0,DM,28-316,31,9,0,1,2,6,1,9,0,1,0.0,0,0,5,6,4,0,0,0,2,1,12,5,41.7,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Neco Williams,3.0,WB,20-068,85,36,4,14,17,8,1,31,1,1,100.0,1,0,19,82,36,2,0,0,0,0,25,22,88.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Ben Davies,4.0,WB,28-057,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Connor Roberts,14.0,WB,25-270,90,38,4,15,16,8,0,33,0,0,,0,0,22,61,39,1,0,0,0,2,23,19,82.6,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Chris Gunter,2.0,CB,31-334,90,36,11,28,9,1,1,34,0,0,,0,0,18,114,25,0,0,0,0,0,28,28,100.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Ethan Ampadu,15.0,CB,20-279,54,35,9,19,13,5,1,33,0,0,,0,0,19,120,69,3,0,0,0,0,20,20,100.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Joe Rodon,6.0,CB,23-241,90,35,9,23,9,3,2,35,0,0,,0,0,15,35,2,0,0,0,0,0,22,21,95.5,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,Danny Ward,12.0,GK,27-363,90,50,47,50,0,0,0,34,0,0,,0,0,18,92,57,0,0,0,0,0,19,19,100.0,0
b756c626,"Sunday June 20, 2021",18:00,Italy,a,16 Players,,,,954,374,94,193,124,71,12,337,3,6,50.0,3,1,196,904,384,13,2,0,9,9,261,211,80.8,11
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Ádám Szalai,9.0,FW,33-188,90,44,3,11,27,8,3,44,4,4,100.0,4,0,38,111,56,2,0,0,7,9,46,32,69.6,1
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Roland Sallai,20.0,FW,24-024,76,21,0,6,9,8,1,20,2,3,66.7,2,0,18,155,89,6,2,0,0,1,28,11,39.3,3
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Szabolcs Schön,24.0,FW,20-261,14,4,0,0,4,1,0,2,0,0,,0,0,1,0,0,0,0,0,0,1,5,2,40.0,1
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,András Schäfer,13.0,CM,22-063,64,28,3,14,11,6,1,28,0,2,0.0,0,1,17,96,56,1,1,0,0,3,16,12,75.0,3
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Loïc Nego,7.0,CM,30-151,26,15,0,1,9,5,0,13,1,1,100.0,1,0,8,31,23,2,0,0,0,0,10,8,80.0,1
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,László Kleinheisler,15.0,CM,27-068,77,32,0,12,19,4,1,30,3,3,100.0,3,0,22,132,56,3,0,0,4,5,21,17,81.0,1
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Dávid Sigér,18.0,CM,30-197,13,8,0,1,7,0,0,8,0,0,,0,0,3,6,0,0,0,0,0,1,5,5,100.0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Ádám Nagy,8.0,DM,25-363,87,30,4,20,8,2,0,28,2,3,66.7,3,0,14,69,37,1,0,0,1,0,17,14,82.4,1
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Roland Varga,17.0,DM,31-143,3,3,0,0,2,1,0,2,0,0,,0,0,2,20,1,0,0,0,0,0,2,2,100.0,1
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Attila Fiola,5.0,WB,31-118,87,46,8,22,18,8,1,37,1,2,50.0,1,0,16,49,13,0,0,0,0,2,23,20,87.0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Kevin Varga,19.0,WB,25-077,3,4,0,2,2,0,0,3,0,0,,0,0,1,6,0,0,0,0,0,0,2,1,50.0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Gergő Lovrencsics,14.0,WB,32-287,90,45,4,16,22,7,0,36,0,0,,0,0,23,84,29,2,0,0,2,0,25,23,92.0,1
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Attila Szalai,4.0,CB,23-146,90,63,12,43,22,2,1,60,0,0,,0,0,30,154,82,1,0,0,2,0,44,42,95.5,1
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Willi Orban,6.0,CB,28-224,90,38,13,31,11,1,1,37,0,0,,0,0,18,87,49,1,0,0,0,0,21,21,100.0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Endre Botka,21.0,CB,26-294,90,37,7,23,14,2,0,37,2,2,100.0,2,0,21,86,59,1,0,0,0,1,21,18,85.7,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,Péter Gulácsi,1.0,GK,31-040,90,34,31,34,0,0,0,23,0,0,,0,0,15,55,23,0,0,0,0,0,14,14,100.0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,h,16 Players,,,,990,452,85,236,185,55,9,408,15,20,75.0,16,1,247,1141,573,20,3,0,16,23,300,242,80.7,14
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Cristiano Ronaldo,7.0,FW,36-130,90,48,0,0,18,33,7,45,2,2,100.0,2,0,35,146,75,4,3,0,1,2,58,40,69.0,8
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Diogo Jota,21.0,LW,24-193,80,45,0,4,12,34,5,45,3,3,100.0,3,0,33,136,63,5,3,0,0,6,46,38,82.6,11
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,André Silva,9.0,LW,25-221,10,5,0,0,3,2,0,5,0,1,0.0,0,0,3,6,2,0,0,0,0,0,6,4,66.7,2
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Bernardo Silva,10.0,RW,26-309,70,53,0,5,20,29,3,48,2,2,100.0,2,0,39,217,130,9,1,1,4,1,46,42,91.3,4
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Rafa Silva,15.0,RW,28-029,20,28,0,0,7,22,3,28,0,1,0.0,0,1,20,79,51,3,0,1,3,1,28,27,96.4,7
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Bruno Fernandes,11.0,AM,26-280,88,53,0,1,14,38,5,47,1,3,33.3,2,0,33,105,34,2,0,0,3,1,55,42,76.4,10
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,João Moutinho,8.0,AM,34-280,2,11,0,4,1,7,0,11,0,0,,0,0,11,28,13,0,0,0,0,0,10,10,100.0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,William Carvalho,14.0,CM,29-069,80,72,1,5,56,14,0,72,0,0,,0,0,53,246,130,10,2,0,1,1,60,59,98.3,4
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Renato Sanches,16.0,CM,23-301,10,19,0,4,7,9,0,19,0,0,,0,0,15,65,40,3,0,0,1,1,16,15,93.8,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Danilo Pereira,13.0,CM,29-279,90,78,3,15,60,7,1,77,1,1,100.0,1,0,60,278,111,5,0,0,0,2,53,53,100.0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Raphaël Guerreiro,5.0,LB,27-175,90,87,1,15,49,30,2,79,0,0,,0,0,54,314,216,11,3,0,2,2,73,65,89.0,3
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Rúben Dias,4.0,CB,24-032,90,104,3,28,80,2,1,99,0,0,,0,0,67,423,248,11,0,0,0,2,77,76,98.7,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Pepe,3.0,CB,38-109,90,94,4,27,69,2,1,94,1,1,100.0,1,0,71,277,161,7,0,0,0,1,76,75,98.7,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Nélson Semedo,2.0,RB,27-211,90,99,0,14,57,34,1,92,3,3,100.0,3,0,74,352,202,10,3,0,0,0,75,73,97.3,3
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,Rui Patrício,1.0,GK,33-120,90,25,22,25,0,1,0,21,0,0,,0,0,6,98,11,0,0,0,0,0,8,8,100.0,0
ba500d70,"Tuesday June 15, 2021",18:00,Hungary,a,15 Players,,,,990,821,34,147,453,264,29,782,13,17,76.5,14,1,574,2770,1487,80,15,2,15,20,687,627,91.3,52
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Joel Pohjanpalo,20.0,FW,26-281,69,18,0,5,10,5,3,18,1,1,100.0,1,0,15,63,17,2,1,1,1,0,36,17,47.2,2
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Joni Kauko,19.0,"CM,FW",30-344,21,15,0,3,9,4,0,15,0,1,0.0,0,0,15,96,46,1,0,0,0,0,15,12,80.0,2
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Teemu Pukki,10.0,FW,31-084,89,30,0,3,13,15,7,28,1,2,50.0,1,0,24,47,13,1,0,0,1,5,29,20,69.0,8
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Fredrik Jensen,9.0,FW,23-285,1,1,0,0,1,0,0,1,0,0,,0,0,1,21,13,1,0,0,0,0,1,1,100.0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Glen Kamara,6.0,CM,25-236,90,72,1,23,38,18,1,72,1,3,33.3,1,0,59,328,180,8,2,0,2,2,56,52,92.9,3
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Robin Lod,8.0,"CM,FW",28-065,89,50,3,16,21,13,1,49,1,5,20.0,1,0,34,118,52,2,0,1,0,3,41,33,80.5,4
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Marcus Forss,26.0,FW,22-003,1,1,0,0,0,1,1,1,0,0,,0,0,1,23,0,0,0,0,0,0,1,1,100.0,1
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Tim Sparv,14.0,DM,34-121,58,44,4,18,26,2,0,43,0,0,,0,0,30,108,65,1,0,0,0,0,31,29,93.5,1
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Rasmus Schüller,11.0,DM,30-003,32,29,3,10,12,8,0,28,0,0,,0,0,15,48,10,0,1,0,0,0,16,15,93.8,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Jere Uronen,18.0,WB,26-343,69,44,4,14,25,8,0,43,1,2,50.0,1,0,31,108,64,3,1,0,1,0,40,35,87.5,2
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Nikolai Alho,17.0,WB,28-101,21,10,1,3,4,6,2,10,0,0,,0,0,6,79,44,3,2,0,0,0,8,6,75.0,2
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Jukka Raitala,22.0,WB,32-279,90,38,5,17,12,10,0,38,1,3,33.3,1,0,26,50,31,2,0,0,1,0,36,28,77.8,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Daniel O'Shaughnessy,3.0,CB,26-280,90,69,6,32,35,5,0,60,0,0,,0,0,45,206,97,3,1,0,0,0,49,48,98.0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Paulus Arajuuri,2.0,CB,33-006,90,57,14,43,20,1,0,56,0,0,,0,0,33,171,112,0,0,0,1,0,34,31,91.2,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Joona Toivio,4.0,CB,33-103,90,58,11,43,21,0,0,55,0,0,,0,0,32,159,104,1,0,0,0,0,36,36,100.0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,Lukáš Hrádecký,1.0,GK,31-209,90,40,33,40,0,0,0,29,0,0,,0,0,13,81,21,0,0,0,0,0,15,15,100.0,0
bd35edec,"Monday June 21, 2021",22:00,Finland,h,16 Players,,,,990,576,85,270,247,96,15,546,6,17,35.3,6,0,380,1706,869,28,8,2,7,10,444,379,85.4,25
bd35edec,"Monday June 21, 2021",22:00,Finland,a,Romelu Lukaku,9.0,FW,28-039,83,22,0,0,5,19,11,21,2,2,100.0,2,0,18,116,78,3,1,1,1,2,53,18,34.0,12
